entity_id,state,last_changed
sensor.te_0904_temperature,24.99,2026-01-22T22:13:18.695Z
sensor.te_0904_temperature,24.98,2026-01-22T22:13:57.630Z
sensor.te_0904_temperature,25.03,2026-01-22T22:18:31.109Z
sensor.te_0904_temperature,25.0,2026-01-22T22:19:10.034Z
sensor.te_0904_temperature,24.98,2026-01-22T22:19:49.148Z
sensor.te_0904_temperature,24.9,2026-01-22T22:22:25.302Z
sensor.te_0904_temperature,24.97,2026-01-22T22:25:01.417Z
sensor.te_0904_temperature,24.94,2026-01-22T22:25:40.579Z
sensor.te_0904_temperature,25.0,2026-01-22T22:27:37.760Z
sensor.te_0904_temperature,24.97,2026-01-22T22:28:16.780Z
sensor.te_0904_temperature,25.0,2026-01-22T22:30:13.784Z
sensor.te_0904_temperature,24.95,2026-01-22T22:30:52.913Z
sensor.te_0904_temperature,24.97,2026-01-22T22:34:08.295Z
sensor.te_0904_temperature,24.98,2026-01-22T22:34:47.400Z
sensor.te_0904_temperature,24.97,2026-01-22T22:36:05.064Z
sensor.te_0904_temperature,25.02,2026-01-22T22:38:02.176Z
sensor.te_0904_temperature,24.95,2026-01-22T22:38:41.228Z
sensor.te_0904_temperature,24.98,2026-01-22T22:41:55.749Z
sensor.te_0904_temperature,24.97,2026-01-22T22:45:09.390Z
sensor.te_0904_temperature,24.9,2026-01-22T22:46:26.829Z
sensor.te_0904_temperature,25.03,2026-01-22T22:48:22.556Z
sensor.te_0904_temperature,24.98,2026-01-22T22:49:00.916Z
sensor.te_0904_temperature,24.93,2026-01-22T22:50:17.814Z
sensor.te_0904_temperature,25.01,2026-01-22T22:50:55.811Z
sensor.te_0904_temperature,25.0,2026-01-22T22:54:05.672Z
sensor.te_0904_temperature,24.96,2026-01-22T22:56:36.401Z
sensor.te_0904_temperature,24.95,2026-01-22T22:57:18.466Z
sensor.te_0904_temperature,24.89,2026-01-22T22:59:05.379Z
sensor.te_0904_temperature,25.0,2026-01-22T23:01:32.355Z
sensor.te_0904_temperature,25.01,2026-01-22T23:03:57.759Z
sensor.te_0904_temperature,24.95,2026-01-22T23:05:09.950Z
sensor.te_0904_temperature,24.92,2026-01-22T23:06:56.938Z
sensor.te_0904_temperature,25.01,2026-01-22T23:13:52.993Z
sensor.te_0904_temperature,24.9,2026-01-22T23:15:34.477Z
sensor.te_0904_temperature,24.97,2026-01-22T23:17:48.102Z
sensor.te_0904_temperature,24.93,2026-01-22T23:18:54.084Z
sensor.te_0904_temperature,24.94,2026-01-22T23:19:26.930Z
sensor.te_0904_temperature,25.01,2026-01-22T23:21:37.197Z
sensor.te_0904_temperature,24.92,2026-01-22T23:22:09.364Z
sensor.te_0904_temperature,24.93,2026-01-22T23:26:57.085Z
sensor.te_0904_temperature,24.96,2026-01-22T23:28:31.196Z
sensor.te_0904_temperature,24.99,2026-01-22T23:29:33.565Z
sensor.te_0904_temperature,24.98,2026-01-22T23:30:04.673Z
sensor.te_0904_temperature,24.95,2026-01-22T23:30:35.692Z
sensor.te_0904_temperature,24.9,2026-01-22T23:32:08.209Z
sensor.te_0904_temperature,24.92,2026-01-22T23:35:11.680Z
sensor.te_0904_temperature,24.97,2026-01-22T23:36:12.104Z
sensor.te_0904_temperature,24.94,2026-01-22T23:36:42.194Z
sensor.te_0904_temperature,24.93,2026-01-22T23:38:12.248Z
sensor.te_0904_temperature,25.0,2026-01-22T23:39:41.317Z
sensor.te_0904_temperature,24.96,2026-01-22T23:42:08.800Z
sensor.te_0904_temperature,24.94,2026-01-22T23:43:36.397Z
sensor.te_0904_temperature,25.01,2026-01-22T23:46:29.659Z
sensor.te_0904_temperature,24.99,2026-01-22T23:47:27.000Z
sensor.te_0904_temperature,24.98,2026-01-22T23:49:49.033Z
sensor.te_0904_temperature,24.99,2026-01-22T23:51:42.092Z
sensor.te_0904_temperature,24.98,2026-01-22T23:52:10.176Z
sensor.te_0904_temperature,24.96,2026-01-23T00:01:50.246Z
sensor.te_0904_temperature,24.98,2026-01-23T00:04:05.416Z
sensor.te_0904_temperature,24.94,2026-01-23T00:04:58.984Z
sensor.te_0904_temperature,25.01,2026-01-23T00:05:52.566Z
sensor.te_0904_temperature,24.94,2026-01-23T00:07:39.571Z
sensor.te_0904_temperature,25.0,2026-01-23T00:10:45.626Z
sensor.te_0904_temperature,25.01,2026-01-23T00:13:24.309Z
sensor.te_0904_temperature,25.03,2026-01-23T00:13:50.421Z
sensor.te_0904_temperature,24.96,2026-01-23T00:14:16.744Z
sensor.te_0904_temperature,25.04,2026-01-23T00:14:42.869Z
sensor.te_0904_temperature,25.02,2026-01-23T00:16:27.135Z
sensor.te_0904_temperature,24.98,2026-01-23T00:17:19.328Z
sensor.te_0904_temperature,25.03,2026-01-23T00:17:45.280Z
sensor.te_0904_temperature,24.98,2026-01-23T00:18:11.335Z
sensor.te_0904_temperature,25.02,2026-01-23T00:18:37.347Z
sensor.te_0904_temperature,25.04,2026-01-23T00:19:03.263Z
sensor.te_0904_temperature,25.08,2026-01-23T00:19:54.967Z
sensor.te_0904_temperature,24.97,2026-01-23T00:20:20.882Z
sensor.te_0904_temperature,25.03,2026-01-23T00:20:46.695Z
sensor.te_0904_temperature,25.05,2026-01-23T00:21:38.388Z
sensor.te_0904_temperature,24.96,2026-01-23T00:23:21.124Z
sensor.te_0904_temperature,24.99,2026-01-23T00:24:12.300Z
sensor.te_0904_temperature,24.97,2026-01-23T00:24:37.942Z
sensor.te_0904_temperature,25.04,2026-01-23T00:26:45.429Z
sensor.te_0904_temperature,25.06,2026-01-23T00:27:10.900Z
sensor.te_0904_temperature,25.05,2026-01-23T00:28:27.107Z
sensor.te_0904_temperature,25.04,2026-01-23T00:28:52.488Z
sensor.te_0904_temperature,25.05,2026-01-23T00:29:43.380Z
sensor.te_0904_temperature,25.04,2026-01-23T00:31:24.557Z
sensor.te_0904_temperature,25.02,2026-01-23T00:33:55.888Z
sensor.te_0904_temperature,25.09,2026-01-23T00:34:21.076Z
sensor.te_0904_temperature,25.03,2026-01-23T00:37:16.480Z
sensor.te_0904_temperature,25.11,2026-01-23T00:38:31.283Z
sensor.te_0904_temperature,25.05,2026-01-23T00:39:21.121Z
sensor.te_0904_temperature,25.12,2026-01-23T00:41:00.020Z
sensor.te_0904_temperature,25.07,2026-01-23T00:42:38.776Z
sensor.te_0904_temperature,25.09,2026-01-23T00:43:03.328Z
sensor.te_0904_temperature,25.07,2026-01-23T00:47:09.088Z
sensor.te_0904_temperature,25.1,2026-01-23T00:47:57.838Z
sensor.te_0904_temperature,25.07,2026-01-23T00:48:46.778Z
sensor.te_0904_temperature,25.06,2026-01-23T00:49:35.528Z
sensor.te_0904_temperature,25.07,2026-01-23T00:49:59.988Z
sensor.te_0904_temperature,25.06,2026-01-23T00:50:24.298Z
sensor.te_0904_temperature,25.09,2026-01-23T00:53:38.611Z
sensor.te_0904_temperature,25.05,2026-01-23T00:55:39.591Z
sensor.te_0904_temperature,25.08,2026-01-23T00:56:27.988Z
sensor.te_0904_temperature,25.13,2026-01-23T00:57:16.325Z
sensor.te_0904_temperature,25.12,2026-01-23T00:57:40.580Z
sensor.te_0904_temperature,25.11,2026-01-23T00:58:28.706Z
sensor.te_0904_temperature,25.06,2026-01-23T00:58:52.807Z
sensor.te_0904_temperature,25.09,2026-01-23T01:00:29.056Z
sensor.te_0904_temperature,25.13,2026-01-23T01:02:53.113Z
sensor.te_0904_temperature,25.09,2026-01-23T01:03:17.087Z
sensor.te_0904_temperature,25.1,2026-01-23T01:07:16.210Z
sensor.te_0904_temperature,25.13,2026-01-23T01:08:51.713Z
sensor.te_0904_temperature,25.16,2026-01-23T01:09:15.588Z
sensor.te_0904_temperature,25.11,2026-01-23T01:10:03.109Z
sensor.te_0904_temperature,25.14,2026-01-23T01:10:26.865Z
sensor.te_0904_temperature,25.16,2026-01-23T01:11:14.459Z
sensor.te_0904_temperature,25.09,2026-01-23T01:12:25.646Z
sensor.te_0904_temperature,25.14,2026-01-23T01:13:36.919Z
sensor.te_0904_temperature,25.11,2026-01-23T01:14:00.466Z
sensor.te_0904_temperature,25.16,2026-01-23T01:17:10.209Z
sensor.te_0904_temperature,25.21,2026-01-23T01:20:42.419Z
sensor.te_0904_temperature,25.2,2026-01-23T01:21:53.141Z
sensor.te_0904_temperature,25.12,2026-01-23T01:22:40.134Z
sensor.te_0904_temperature,25.07,2026-01-23T01:25:00.931Z
sensor.te_0904_temperature,25.2,2026-01-23T01:25:24.296Z
sensor.te_0904_temperature,25.17,2026-01-23T01:25:47.675Z
sensor.te_0904_temperature,25.16,2026-01-23T01:29:18.520Z
sensor.te_0904_temperature,25.13,2026-01-23T01:29:42.128Z
sensor.te_0904_temperature,25.15,2026-01-23T01:31:15.729Z
sensor.te_0904_temperature,25.17,2026-01-23T01:32:02.519Z
sensor.te_0904_temperature,25.2,2026-01-23T01:32:49.439Z
sensor.te_0904_temperature,25.16,2026-01-23T01:34:46.163Z
sensor.te_0904_temperature,25.22,2026-01-23T01:35:09.434Z
sensor.te_0904_temperature,25.13,2026-01-23T01:36:42.929Z
sensor.te_0904_temperature,25.19,2026-01-23T01:37:29.688Z
sensor.te_0904_temperature,25.18,2026-01-23T01:38:16.303Z
sensor.te_0904_temperature,25.19,2026-01-23T01:39:49.409Z
sensor.te_0904_temperature,25.14,2026-01-23T01:40:36.062Z
sensor.te_0904_temperature,25.2,2026-01-23T01:40:59.348Z
sensor.te_0904_temperature,25.12,2026-01-23T01:41:22.672Z
sensor.te_0904_temperature,25.2,2026-01-23T01:42:09.175Z
sensor.te_0904_temperature,25.25,2026-01-23T01:42:55.577Z
sensor.te_0904_temperature,25.18,2026-01-23T01:46:05.478Z
sensor.te_0904_temperature,25.16,2026-01-23T01:46:53.849Z
sensor.te_0904_temperature,25.2,2026-01-23T01:48:10.827Z
sensor.te_0904_temperature,25.21,2026-01-23T01:49:28.549Z
sensor.te_0904_temperature,25.23,2026-01-23T01:49:54.147Z
sensor.te_0904_temperature,25.24,2026-01-23T01:52:27.848Z
sensor.te_0904_temperature,25.16,2026-01-23T01:52:53.558Z
sensor.te_0904_temperature,25.2,2026-01-23T01:53:19.071Z
sensor.te_0904_temperature,25.21,2026-01-23T01:54:09.791Z
sensor.te_0904_temperature,25.24,2026-01-23T01:55:00.636Z
sensor.te_0904_temperature,25.22,2026-01-23T01:59:14.580Z
sensor.te_0904_temperature,25.3,2026-01-23T02:00:05.409Z
sensor.te_0904_temperature,25.31,2026-01-23T02:00:30.478Z
sensor.te_0904_temperature,25.24,2026-01-23T02:01:46.269Z
sensor.te_0904_temperature,25.26,2026-01-23T02:05:28.647Z
sensor.te_0904_temperature,25.28,2026-01-23T02:07:26.761Z
sensor.te_0904_temperature,25.29,2026-01-23T02:10:10.553Z
sensor.te_0904_temperature,25.34,2026-01-23T02:13:36.196Z
sensor.te_0904_temperature,25.26,2026-01-23T02:14:21.449Z
sensor.te_0904_temperature,25.33,2026-01-23T02:15:52.580Z
sensor.te_0904_temperature,25.28,2026-01-23T02:16:14.900Z
sensor.te_0904_temperature,25.31,2026-01-23T02:18:07.350Z
sensor.te_0904_temperature,25.33,2026-01-23T02:18:29.673Z
sensor.te_0904_temperature,25.32,2026-01-23T02:19:37.445Z
sensor.te_0904_temperature,25.34,2026-01-23T02:20:22.809Z
sensor.te_0904_temperature,25.35,2026-01-23T02:22:15.391Z
sensor.te_0904_temperature,25.34,2026-01-23T02:23:00.197Z
sensor.te_0904_temperature,25.36,2026-01-23T02:26:25.824Z
sensor.te_0904_temperature,25.31,2026-01-23T02:26:48.864Z
sensor.te_0904_temperature,25.32,2026-01-23T02:27:14.579Z
sensor.te_0904_temperature,25.35,2026-01-23T02:28:07.204Z
sensor.te_0904_temperature,25.39,2026-01-23T02:28:33.613Z
sensor.te_0904_temperature,25.37,2026-01-23T02:30:23.622Z
sensor.te_0904_temperature,25.41,2026-01-23T02:34:50.782Z
sensor.te_0904_temperature,25.31,2026-01-23T02:36:51.229Z
sensor.te_0904_temperature,25.46,2026-01-23T02:37:47.506Z
sensor.te_0904_temperature,25.42,2026-01-23T02:39:04.411Z
sensor.te_0904_temperature,25.48,2026-01-23T02:40:03.935Z
sensor.te_0904_temperature,25.41,2026-01-23T02:41:21.669Z
sensor.te_0904_temperature,25.43,2026-01-23T02:42:00.018Z
sensor.te_0904_temperature,25.46,2026-01-23T02:44:27.068Z
sensor.te_0904_temperature,25.47,2026-01-23T02:48:29.505Z
sensor.te_0904_temperature,25.48,2026-01-23T02:50:17.190Z
sensor.te_0904_temperature,25.45,2026-01-23T02:50:40.010Z
sensor.te_0904_temperature,25.47,2026-01-23T02:51:02.641Z
sensor.te_0904_temperature,25.53,2026-01-23T02:52:26.200Z
sensor.te_0904_temperature,25.46,2026-01-23T02:53:05.836Z
sensor.te_0904_temperature,25.47,2026-01-23T02:53:44.127Z
sensor.te_0904_temperature,25.48,2026-01-23T02:55:26.045Z
sensor.te_0904_temperature,25.51,2026-01-23T02:57:28.184Z
sensor.te_0904_temperature,25.47,2026-01-23T02:57:46.762Z
sensor.te_0904_temperature,25.48,2026-01-23T02:59:56.386Z
sensor.te_0904_temperature,25.51,2026-01-23T03:00:15.209Z
sensor.te_0904_temperature,25.56,2026-01-23T03:01:30.996Z
sensor.te_0904_temperature,25.55,2026-01-23T03:02:27.807Z
sensor.te_0904_temperature,25.53,2026-01-23T03:02:45.845Z
sensor.te_0904_temperature,25.55,2026-01-23T03:04:33.865Z
sensor.te_0904_temperature,25.51,2026-01-23T03:06:19.138Z
sensor.te_0904_temperature,25.56,2026-01-23T03:07:10.569Z
sensor.te_0904_temperature,25.57,2026-01-23T03:07:27.672Z
sensor.te_0904_temperature,25.53,2026-01-23T03:08:36.184Z
sensor.te_0904_temperature,25.55,2026-01-23T03:11:53.386Z
sensor.te_0904_temperature,25.56,2026-01-23T03:12:30.055Z
sensor.te_0904_temperature,25.53,2026-01-23T03:14:05.164Z
sensor.te_0904_temperature,25.57,2026-01-23T03:15:22.913Z
sensor.te_0904_temperature,25.63,2026-01-23T03:16:00.368Z
sensor.te_0904_temperature,25.57,2026-01-23T03:16:37.737Z
sensor.te_0904_temperature,25.56,2026-01-23T03:16:56.470Z
sensor.te_0904_temperature,25.47,2026-01-23T03:19:03.549Z
sensor.te_0904_temperature,25.52,2026-01-23T03:19:22.195Z
sensor.te_0904_temperature,25.5,2026-01-23T03:19:40.465Z
sensor.te_0904_temperature,25.59,2026-01-23T03:22:32.773Z
sensor.te_0904_temperature,25.51,2026-01-23T03:22:50.776Z
sensor.te_0904_temperature,25.56,2026-01-23T03:23:26.613Z
sensor.te_0904_temperature,25.53,2026-01-23T03:24:19.263Z
sensor.te_0904_temperature,25.6,2026-01-23T03:25:10.656Z
sensor.te_0904_temperature,25.53,2026-01-23T03:25:44.980Z
sensor.te_0904_temperature,25.57,2026-01-23T03:26:53.567Z
sensor.te_0904_temperature,25.58,2026-01-23T03:28:36.017Z
sensor.te_0904_temperature,25.6,2026-01-23T03:30:35.579Z
sensor.te_0904_temperature,25.56,2026-01-23T03:31:26.789Z
sensor.te_0904_temperature,25.58,2026-01-23T03:33:12.298Z
sensor.te_0904_temperature,25.59,2026-01-23T03:36:37.894Z
sensor.te_0904_temperature,25.58,2026-01-23T03:37:47.712Z
sensor.te_0904_temperature,25.59,2026-01-23T03:38:39.872Z
sensor.te_0904_temperature,25.61,2026-01-23T03:39:31.965Z
sensor.te_0904_temperature,25.57,2026-01-23T03:40:41.276Z
sensor.te_0904_temperature,25.6,2026-01-23T03:41:32.375Z
sensor.te_0904_temperature,25.63,2026-01-23T03:45:58.262Z
sensor.te_0904_temperature,25.56,2026-01-23T03:47:27.606Z
sensor.te_0904_temperature,25.61,2026-01-23T03:47:44.729Z
sensor.te_0904_temperature,25.62,2026-01-23T03:48:02.020Z
sensor.te_0904_temperature,25.54,2026-01-23T03:49:28.763Z
sensor.te_0904_temperature,25.55,2026-01-23T03:49:45.950Z
sensor.te_0904_temperature,25.61,2026-01-23T03:50:39.924Z
sensor.te_0904_temperature,25.63,2026-01-23T03:51:47.394Z
sensor.te_0904_temperature,25.58,2026-01-23T03:52:04.612Z
sensor.te_0904_temperature,25.61,2026-01-23T03:52:21.742Z
sensor.te_0904_temperature,25.59,2026-01-23T03:52:40.328Z
sensor.te_0904_temperature,25.63,2026-01-23T03:54:57.143Z
sensor.te_0904_temperature,25.56,2026-01-23T03:56:56.852Z
sensor.te_0904_temperature,25.65,2026-01-23T03:57:48.356Z
sensor.te_0904_temperature,25.58,2026-01-23T03:58:05.464Z
sensor.te_0904_temperature,25.59,2026-01-23T03:59:13.899Z
sensor.te_0904_temperature,25.55,2026-01-23T04:00:39.280Z
sensor.te_0904_temperature,25.6,2026-01-23T04:01:30.592Z
sensor.te_0904_temperature,25.62,2026-01-23T04:02:04.805Z
sensor.te_0904_temperature,25.58,2026-01-23T04:06:22.349Z
sensor.te_0904_temperature,25.6,2026-01-23T04:07:31.264Z
sensor.te_0904_temperature,25.56,2026-01-23T04:09:31.646Z
sensor.te_0904_temperature,25.6,2026-01-23T04:10:40.178Z
sensor.te_0904_temperature,25.52,2026-01-23T04:12:22.954Z
sensor.te_0904_temperature,25.6,2026-01-23T04:14:56.487Z
sensor.te_0904_temperature,25.59,2026-01-23T04:15:13.479Z
sensor.te_0904_temperature,25.56,2026-01-23T04:15:47.561Z
sensor.te_0904_temperature,25.57,2026-01-23T04:16:21.869Z
sensor.te_0904_temperature,25.59,2026-01-23T04:16:38.963Z
sensor.te_0904_temperature,25.48,2026-01-23T04:18:21.572Z
sensor.te_0904_temperature,25.53,2026-01-23T04:19:30.014Z
sensor.te_0904_temperature,25.52,2026-01-23T04:19:47.228Z
sensor.te_0904_temperature,25.54,2026-01-23T04:20:21.511Z
sensor.te_0904_temperature,25.56,2026-01-23T04:20:55.886Z
sensor.te_0904_temperature,25.5,2026-01-23T04:21:12.981Z
sensor.te_0904_temperature,25.54,2026-01-23T04:21:30.139Z
sensor.te_0904_temperature,25.46,2026-01-23T04:22:04.400Z
sensor.te_0904_temperature,25.52,2026-01-23T04:22:55.820Z
sensor.te_0904_temperature,25.51,2026-01-23T04:23:13.015Z
sensor.te_0904_temperature,25.46,2026-01-23T04:24:04.520Z
sensor.te_0904_temperature,25.53,2026-01-23T04:26:56.342Z
sensor.te_0904_temperature,25.55,2026-01-23T04:27:13.445Z
sensor.te_0904_temperature,25.53,2026-01-23T04:28:04.854Z
sensor.te_0904_temperature,25.51,2026-01-23T04:28:21.952Z
sensor.te_0904_temperature,25.54,2026-01-23T04:28:56.151Z
sensor.te_0904_temperature,25.53,2026-01-23T04:29:47.572Z
sensor.te_0904_temperature,25.47,2026-01-23T04:30:04.670Z
sensor.te_0904_temperature,25.53,2026-01-23T04:30:21.787Z
sensor.te_0904_temperature,25.5,2026-01-23T04:32:38.666Z
sensor.te_0904_temperature,25.54,2026-01-23T04:34:56.114Z
sensor.te_0904_temperature,25.53,2026-01-23T04:35:30.501Z
sensor.te_0904_temperature,25.48,2026-01-23T04:37:31.127Z
sensor.te_0904_temperature,25.58,2026-01-23T04:38:05.435Z
sensor.te_0904_temperature,25.48,2026-01-23T04:38:56.738Z
sensor.te_0904_temperature,25.47,2026-01-23T04:39:48.260Z
sensor.te_0904_temperature,25.56,2026-01-23T04:40:39.449Z
sensor.te_0904_temperature,25.51,2026-01-23T04:43:29.623Z
sensor.te_0904_temperature,25.53,2026-01-23T04:43:46.822Z
sensor.te_0904_temperature,25.51,2026-01-23T04:44:03.833Z
sensor.te_0904_temperature,25.54,2026-01-23T04:44:54.858Z
sensor.te_0904_temperature,25.52,2026-01-23T04:46:03.113Z
sensor.te_0904_temperature,25.53,2026-01-23T04:48:02.635Z
sensor.te_0904_temperature,25.49,2026-01-23T04:50:19.341Z
sensor.te_0904_temperature,25.53,2026-01-23T04:50:36.331Z
sensor.te_0904_temperature,25.46,2026-01-23T04:51:27.343Z
sensor.te_0904_temperature,25.56,2026-01-23T04:52:18.424Z
sensor.te_0904_temperature,25.45,2026-01-23T04:54:00.939Z
sensor.te_0904_temperature,25.51,2026-01-23T04:55:26.331Z
sensor.te_0904_temperature,25.52,2026-01-23T04:55:43.325Z
sensor.te_0904_temperature,25.5,2026-01-23T04:56:34.531Z
sensor.te_0904_temperature,25.47,2026-01-23T04:58:32.704Z
sensor.te_0904_temperature,25.55,2026-01-23T05:00:13.876Z
sensor.te_0904_temperature,25.43,2026-01-23T05:00:30.776Z
sensor.te_0904_temperature,25.51,2026-01-23T05:01:21.585Z
sensor.te_0904_temperature,25.48,2026-01-23T05:01:55.351Z
sensor.te_0904_temperature,25.53,2026-01-23T05:03:20.063Z
sensor.te_0904_temperature,25.46,2026-01-23T05:05:52.923Z
sensor.te_0904_temperature,25.48,2026-01-23T05:06:09.915Z
sensor.te_0904_temperature,25.49,2026-01-23T05:06:26.912Z
sensor.te_0904_temperature,25.45,2026-01-23T05:07:51.824Z
sensor.te_0904_temperature,25.49,2026-01-23T05:09:50.119Z
sensor.te_0904_temperature,25.46,2026-01-23T05:10:40.764Z
sensor.te_0904_temperature,25.55,2026-01-23T05:11:31.141Z
sensor.te_0904_temperature,25.52,2026-01-23T05:11:47.771Z
sensor.te_0904_temperature,25.45,2026-01-23T05:13:10.682Z
sensor.te_0904_temperature,25.49,2026-01-23T05:14:00.058Z
sensor.te_0904_temperature,25.47,2026-01-23T05:15:06.098Z
sensor.te_0904_temperature,25.41,2026-01-23T05:15:22.865Z
sensor.te_0904_temperature,25.47,2026-01-23T05:15:56.373Z
sensor.te_0904_temperature,25.51,2026-01-23T05:17:03.646Z
sensor.te_0904_temperature,25.45,2026-01-23T05:17:20.436Z
sensor.te_0904_temperature,25.4,2026-01-23T05:19:18.728Z
sensor.te_0904_temperature,25.36,2026-01-23T05:20:26.203Z
sensor.te_0904_temperature,25.5,2026-01-23T05:22:41.557Z
sensor.te_0904_temperature,25.56,2026-01-23T05:23:15.657Z
sensor.te_0904_temperature,25.48,2026-01-23T05:24:41.100Z
sensor.te_0904_temperature,25.51,2026-01-23T05:24:58.210Z
sensor.te_0904_temperature,25.47,2026-01-23T05:26:23.684Z
sensor.te_0904_temperature,25.51,2026-01-23T05:27:49.395Z
sensor.te_0904_temperature,25.47,2026-01-23T05:28:23.824Z
sensor.te_0904_temperature,25.49,2026-01-23T05:29:15.203Z
sensor.te_0904_temperature,25.55,2026-01-23T05:29:49.291Z
sensor.te_0904_temperature,25.5,2026-01-23T05:32:39.691Z
sensor.te_0904_temperature,25.48,2026-01-23T05:33:47.476Z
sensor.te_0904_temperature,25.47,2026-01-23T05:37:11.140Z
sensor.te_0904_temperature,25.52,2026-01-23T05:37:27.890Z
sensor.te_0904_temperature,25.55,2026-01-23T05:39:09.233Z
sensor.te_0904_temperature,25.49,2026-01-23T05:39:26.212Z
sensor.te_0904_temperature,25.5,2026-01-23T05:39:43.100Z
sensor.te_0904_temperature,25.52,2026-01-23T05:40:33.898Z
sensor.te_0904_temperature,25.44,2026-01-23T05:42:49.788Z
sensor.te_0904_temperature,25.51,2026-01-23T05:43:06.792Z
sensor.te_0904_temperature,25.53,2026-01-23T05:44:14.991Z
sensor.te_0904_temperature,25.44,2026-01-23T05:45:23.195Z
sensor.te_0904_temperature,25.49,2026-01-23T05:45:40.186Z
sensor.te_0904_temperature,25.53,2026-01-23T05:45:57.288Z
sensor.te_0904_temperature,25.48,2026-01-23T05:47:22.472Z
sensor.te_0904_temperature,25.49,2026-01-23T05:48:47.591Z
sensor.te_0904_temperature,25.56,2026-01-23T05:49:04.566Z
sensor.te_0904_temperature,25.52,2026-01-23T05:49:21.578Z
sensor.te_0904_temperature,25.51,2026-01-23T05:49:55.453Z
sensor.te_0904_temperature,25.55,2026-01-23T05:50:29.376Z
sensor.te_0904_temperature,25.49,2026-01-23T05:50:46.271Z
sensor.te_0904_temperature,25.53,2026-01-23T05:52:44.871Z
sensor.te_0904_temperature,25.51,2026-01-23T05:53:01.968Z
sensor.te_0904_temperature,25.45,2026-01-23T05:53:52.736Z
sensor.te_0904_temperature,25.56,2026-01-23T05:55:17.745Z
sensor.te_0904_temperature,25.54,2026-01-23T05:55:34.826Z
sensor.te_0904_temperature,25.49,2026-01-23T05:56:25.913Z
sensor.te_0904_temperature,25.5,2026-01-23T05:57:00.015Z
sensor.te_0904_temperature,25.53,2026-01-23T05:58:08.028Z
sensor.te_0904_temperature,25.51,2026-01-23T05:58:58.911Z
sensor.te_0904_temperature,25.47,2026-01-23T05:59:32.991Z
sensor.te_0904_temperature,25.51,2026-01-23T06:01:32.303Z
sensor.te_0904_temperature,25.53,2026-01-23T06:02:40.691Z
sensor.te_0904_temperature,25.57,2026-01-23T06:04:40.097Z
sensor.te_0904_temperature,25.55,2026-01-23T06:05:31.120Z
sensor.te_0904_temperature,25.53,2026-01-23T06:06:22.404Z
sensor.te_0904_temperature,25.58,2026-01-23T06:07:13.588Z
sensor.te_0904_temperature,25.55,2026-01-23T06:09:13.208Z
sensor.te_0904_temperature,25.5,2026-01-23T06:09:30.292Z
sensor.te_0904_temperature,25.44,2026-01-23T06:10:21.605Z
sensor.te_0904_temperature,25.51,2026-01-23T06:12:55.811Z
sensor.te_0904_temperature,25.55,2026-01-23T06:13:13.051Z
sensor.te_0904_temperature,25.51,2026-01-23T06:13:30.240Z
sensor.te_0904_temperature,25.48,2026-01-23T06:14:04.642Z
sensor.te_0904_temperature,25.52,2026-01-23T06:14:21.838Z
sensor.te_0904_temperature,25.51,2026-01-23T06:14:56.179Z
sensor.te_0904_temperature,25.46,2026-01-23T06:15:13.445Z
sensor.te_0904_temperature,25.51,2026-01-23T06:16:39.077Z
sensor.te_0904_temperature,25.48,2026-01-23T06:17:30.471Z
sensor.te_0904_temperature,25.47,2026-01-23T06:17:47.661Z
sensor.te_0904_temperature,25.53,2026-01-23T06:18:38.962Z
sensor.te_0904_temperature,25.51,2026-01-23T06:20:04.467Z
sensor.te_0904_temperature,25.49,2026-01-23T06:21:47.078Z
sensor.te_0904_temperature,25.47,2026-01-23T06:22:04.176Z
sensor.te_0904_temperature,25.45,2026-01-23T06:24:04.595Z
sensor.te_0904_temperature,25.48,2026-01-23T06:26:57.254Z
sensor.te_0904_temperature,25.49,2026-01-23T06:27:14.463Z
sensor.te_0904_temperature,25.46,2026-01-23T06:28:05.994Z
sensor.te_0904_temperature,25.44,2026-01-23T06:29:15.000Z
sensor.te_0904_temperature,25.49,2026-01-23T06:30:23.785Z
sensor.te_0904_temperature,25.51,2026-01-23T06:31:15.515Z
sensor.te_0904_temperature,25.49,2026-01-23T06:32:24.142Z
sensor.te_0904_temperature,25.51,2026-01-23T06:32:58.625Z
sensor.te_0904_temperature,25.42,2026-01-23T06:33:50.524Z
sensor.te_0904_temperature,25.45,2026-01-23T06:34:24.933Z
sensor.te_0904_temperature,25.51,2026-01-23T06:34:42.147Z
sensor.te_0904_temperature,25.43,2026-01-23T06:34:59.342Z
sensor.te_0904_temperature,25.42,2026-01-23T06:36:42.709Z
sensor.te_0904_temperature,25.48,2026-01-23T06:38:43.445Z
sensor.te_0904_temperature,25.47,2026-01-23T06:41:02.465Z
sensor.te_0904_temperature,25.48,2026-01-23T06:41:19.961Z
sensor.te_0904_temperature,25.46,2026-01-23T06:41:37.475Z
sensor.te_0904_temperature,25.47,2026-01-23T06:43:40.479Z
sensor.te_0904_temperature,25.49,2026-01-23T06:44:15.796Z
sensor.te_0904_temperature,25.4,2026-01-23T06:45:08.724Z
sensor.te_0904_temperature,25.46,2026-01-23T06:47:29.652Z
sensor.te_0904_temperature,25.51,2026-01-23T06:48:04.649Z
sensor.te_0904_temperature,25.52,2026-01-23T06:48:22.272Z
sensor.te_0904_temperature,25.5,2026-01-23T06:48:39.884Z
